microseconds,Volts 
0.004436,-0.48828125
0.004438,-0.546875
0.0044399999999999995,-0.546875
0.004442,-0.546875
0.004444,-0.48828125
0.004445999999999999,-0.546875
0.004448,-0.56640625
0.00445,-0.56640625
0.004452,-0.5078125
0.004454,-0.56640625
0.004456,-0.52734375
0.004458,-0.52734375
0.0044599999999999996,-0.5078125
0.004462,-0.52734375
0.004464,-0.52734375
0.0044659999999999995,-0.52734375
0.004468,-0.546875
0.00447,-0.546875
0.004471999999999999,-0.546875
0.004474,-0.5078125
0.004476,-0.5078125
0.004478,-0.52734375
0.00448,-0.546875
0.004482,-0.52734375
0.004484,-0.5078125
0.0044859999999999995,-0.52734375
0.004488,-0.52734375
0.00449,-0.52734375
0.0044919999999999995,-0.5078125
0.004494,-0.546875
0.004496,-0.546875
0.004497999999999999,-0.52734375
0.0045,-0.5078125
0.004502,-0.52734375
0.004504,-0.52734375
0.004506,-0.546875
0.004508,-0.52734375
0.00451,-0.5078125
0.0045119999999999995,-0.546875
0.004514,-0.546875
0.004516,-0.546875
0.0045179999999999994,-0.52734375
0.00452,-0.56640625
0.004522,-0.546875
0.004523999999999999,-0.546875
0.004526,-0.546875
0.004528,-0.52734375
0.00453,-0.546875
0.004532,-0.52734375
0.004534,-0.5078125
0.004536,-0.546875
0.0045379999999999995,-0.52734375
0.00454,-0.52734375
0.004542,-0.5078125
0.004543999999999999,-0.5078125
0.004546,-0.56640625
0.004548,-0.52734375
0.00455,-0.56640625
0.004552,-0.52734375
0.004554,-0.5078125
0.004556,-0.56640625
0.0045579999999999996,-0.546875
0.00456,-0.52734375
0.004562,-0.5078125
0.0045639999999999995,-0.52734375
0.004566,-0.546875
0.004568,-0.546875
0.004569999999999999,-0.546875
0.004572,-0.52734375
0.004574,-0.52734375
0.004576,-0.52734375
0.004578,-0.52734375
0.00458,-0.52734375
0.004582,-0.56640625
0.0045839999999999995,-0.5078125
0.004586,-0.52734375
0.004588,-0.5078125
0.0045899999999999995,-0.52734375
0.004592,-0.52734375
0.004594,-0.5859375
0.004595999999999999,-0.546875
0.004598,-0.546875
0.0046,-0.546875
0.004602,-0.5078125
0.004604,-0.52734375
0.004606,-0.52734375
0.004608,-0.52734375
0.0046099999999999995,-0.52734375
0.004612,-0.5859375
0.004614,-0.546875
0.0046159999999999994,-0.5078125
0.004618,-0.52734375
0.00462,-0.546875
0.004621999999999999,-0.5859375
0.004624,-0.546875
0.004626,-0.48828125
0.004628,-0.52734375
0.00463,-0.546875
0.004632,-0.546875
0.004634,-0.52734375
0.0046359999999999995,-0.56640625
0.004638,-0.56640625
0.00464,-0.52734375
0.004641999999999999,-0.5078125
0.004644,-0.56640625
0.004646,-0.546875
0.004648,-0.52734375
0.00465,-0.5078125
0.004652,-0.56640625
0.004654,-0.5078125
0.0046559999999999995,-0.546875
0.004658,-0.56640625
0.00466,-0.546875
0.0046619999999999995,-0.56640625
0.004664,-0.546875
0.004666,-0.56640625
0.004667999999999999,-0.52734375
0.00467,-0.52734375
0.004672,-0.5078125
0.004674,-0.52734375
0.004676,-0.546875
0.004678,-0.48828125
0.00468,-0.52734375
0.0046819999999999995,-0.546875
0.004684,-0.546875
0.004686,-0.52734375
0.0046879999999999995,-0.546875
0.00469,-0.546875
0.004692,-0.52734375
0.004693999999999999,-0.52734375
0.004696,-0.52734375
0.004698,-0.5078125
0.0047,-0.52734375
0.004702,-0.5078125
0.004704,-0.546875
0.004706,-0.5078125
0.0047079999999999995,-0.52734375
0.00471,-0.46875
0.004712,-0.52734375
0.0047139999999999994,-0.546875
0.004716,-0.546875
0.004718,-0.5078125
0.004719999999999999,-0.5078125
0.004722,-0.52734375
0.004724,-0.546875
0.004726,-0.52734375
0.0047279999999999996,-0.546875
0.00473,-0.5078125
0.004732,-0.546875
0.0047339999999999995,-0.5078125
0.004736,-0.56640625
0.004738,-0.546875
0.004739999999999999,-0.52734375
0.004742,-0.546875
0.004744,-0.5859375
0.004746,-0.546875
0.004748,-0.52734375
0.00475,-0.5078125
0.004752,-0.52734375
0.0047539999999999995,-0.56640625
0.004756,-0.52734375
0.004758,-0.52734375
0.0047599999999999995,-0.56640625
0.004762,-0.546875
0.004764,-0.546875
0.004765999999999999,-0.52734375
0.004768,-0.546875
0.00477,-0.52734375
0.004772,-0.56640625
0.004774,-0.52734375
0.004776,-0.52734375
0.004778,-0.5078125
0.0047799999999999995,-0.52734375
0.004782,-0.546875
0.004784,-0.52734375
0.0047859999999999995,-0.546875
0.004788,-0.546875
0.00479,-0.52734375
0.004791999999999999,-0.546875
0.004794,-0.52734375
0.004796,-0.48828125
0.004798,-0.52734375
0.0048,-0.5078125
0.004802,-0.56640625
0.004804,-0.52734375
0.0048059999999999995,-0.546875
0.004808,-0.5078125
0.00481,-0.52734375
0.0048119999999999994,-0.546875
0.004814,-0.48828125
0.004816,-0.5078125
0.004817999999999999,-0.52734375
0.00482,-0.52734375
0.004822,-0.546875
0.004824,-0.52734375
0.0048259999999999996,-0.56640625
0.004828,-0.52734375
0.00483,-0.5078125
0.0048319999999999995,-0.52734375
0.004834,-0.52734375
0.004836,-0.546875
0.004837999999999999,-0.5078125
0.00484,-0.52734375
0.004842,-0.52734375
0.004843999999999999,-0.56640625
0.004846,-0.52734375
0.004848,-0.56640625
0.00485,-0.5078125
0.0048519999999999995,-0.546875
0.004854,-0.56640625
0.004856,-0.52734375
0.0048579999999999995,-0.546875
0.00486,-0.5078125
0.004862,-0.5078125
0.004863999999999999,-0.52734375
0.004866,-0.5078125
0.004868,-0.52734375
0.00487,-0.52734375
0.004872,-0.5078125
0.004874,-0.546875
0.004876,-0.52734375
0.0048779999999999995,-0.5078125
0.00488,-0.52734375
0.004882,-0.546875
0.0048839999999999995,-0.52734375
0.004886,-0.5078125
0.004888,-0.546875
0.004889999999999999,-0.546875
0.004892,-0.52734375
0.004894,-0.52734375
0.004896,-0.52734375
0.004898,-0.52734375
0.0049,-0.52734375
0.004902,-0.546875
0.0049039999999999995,-0.52734375
0.004906,-0.5078125
0.004908,-0.5078125
0.0049099999999999994,-0.52734375
0.004912,-0.52734375
0.004914,-0.5078125
0.004915999999999999,-0.52734375
0.004918,-0.56640625
0.00492,-0.5078125
0.004922,-0.546875
0.0049239999999999996,-0.546875
0.004926,-0.546875
0.004928,-0.546875
0.0049299999999999995,-0.546875
0.004932,-0.52734375
0.004934,-0.546875
0.004935999999999999,-0.546875
0.004938,-0.52734375
0.00494,-0.546875
0.004941999999999999,-0.546875
0.004944,-0.52734375
0.004946,-0.546875
0.004948,-0.52734375
0.0049499999999999995,-0.56640625
0.004952,-0.546875
0.004954,-0.52734375
0.0049559999999999995,-0.5078125
0.004958,-0.52734375
0.00496,-0.546875
0.004961999999999999,-0.5078125
0.004964,-0.52734375
0.004966,-0.56640625
0.004968,-0.5078125
0.00497,-0.5078125
0.004972,-0.5078125
0.004974,-0.546875
0.0049759999999999995,-0.56640625
0.004978,-0.52734375
0.00498,-0.48828125
0.0049819999999999994,-0.546875
0.004984,-0.56640625
0.004986,-0.546875
0.004987999999999999,-0.5859375
0.00499,-0.52734375
0.004992,-0.546875
0.004994,-0.5078125
0.004996,-0.5078125
0.004998,-0.546875
0.005,-0.5078125
0.0050019999999999995,-0.52734375
0.005004,-0.52734375
0.005006,-0.5078125
0.005007999999999999,-0.5078125
0.00501,-0.52734375
0.005012,-0.546875
0.005013999999999999,-0.52734375
0.005016,-0.5078125
0.005018,-0.546875
0.00502,-0.48828125
0.0050219999999999996,-0.52734375
0.005024,-0.52734375
0.005026,-0.52734375
0.0050279999999999995,-0.546875
0.00503,-0.52734375
0.005032,-0.56640625
0.005033999999999999,-0.52734375
0.005036,-0.52734375
0.005038,-0.546875
0.005039999999999999,-0.546875
0.005042,-0.48828125
0.005044,-0.52734375
0.005046,-0.52734375
0.0050479999999999995,-0.56640625
0.00505,-0.546875
0.005052,-0.5078125
0.0050539999999999995,-0.52734375
0.005056,-0.546875
0.005058,-0.5078125
0.005059999999999999,-0.5078125
0.005062,-0.52734375
0.005064,-0.546875
0.005066,-0.52734375
0.005068,-0.52734375
0.00507,-0.48828125
0.005072,-0.52734375
0.0050739999999999995,-0.48828125
0.005076,-0.5078125
0.005078,-0.52734375
0.0050799999999999994,-0.546875
0.005082,-0.52734375
0.005084,-0.5078125
0.005085999999999999,-0.5078125
0.005088,-0.5078125
0.00509,-0.48828125
0.005092,-0.52734375
0.005094,-0.5078125
0.005096,-0.546875
0.005098,-0.5078125
0.0050999999999999995,-0.52734375
0.005102,-0.52734375
0.005104,-0.546875
0.005105999999999999,-0.5078125
0.005108,-0.5078125
0.00511,-0.52734375
0.005111999999999999,-0.546875
0.005114,-0.52734375
0.005116,-0.56640625
0.005118,-0.546875
0.0051199999999999996,-0.546875
0.005122,-0.52734375
0.005124,-0.52734375
0.0051259999999999995,-0.52734375
0.005128,-0.5078125
0.00513,-0.52734375
0.005131999999999999,-0.52734375
0.005134,-0.5078125
0.005136,-0.52734375
0.005137999999999999,-0.52734375
0.00514,-0.52734375
0.005142,-0.546875
0.005144,-2.1875
0.0051459999999999995,-2.16796875
0.005148,-2.16796875
0.00515,-2.1875
0.0051519999999999995,-2.16796875
0.005154,-2.1875
0.005156,-2.1875
0.005157999999999999,-2.12890625
0.00516,-2.1875
0.005162,-2.16796875
0.005164,-2.2265625
0.005166,-2.16796875
0.005168,-2.20703125
0.00517,-2.20703125
0.0051719999999999995,-2.1875
0.005174,-2.1484375
0.005176,-2.1484375
0.0051779999999999994,-2.1875
0.00518,-2.1875
0.005182,-2.16796875
0.005183999999999999,-2.20703125
0.005186,-2.20703125
0.005188,-2.1875
0.00519,-2.1875
0.005192,-2.16796875
0.005194,-2.16796875
0.005196,-2.16796875
0.0051979999999999995,-2.20703125
0.0052,-2.16796875
0.005202,-2.16796875
0.005203999999999999,-2.20703125
0.005206,-2.20703125
0.005208,-2.1875
0.005209999999999999,-2.1484375
0.005212,-2.1875
0.005214,-2.16796875
0.005216,-2.1875
0.0052179999999999995,-2.1484375
0.00522,-2.16796875
0.005222,-2.16796875
0.0052239999999999995,-2.16796875
0.005226,-2.1875
0.005228,-2.2265625
0.005229999999999999,-2.16796875
0.005232,-2.16796875
0.005234,-2.20703125
0.005235999999999999,-2.1875
0.005238,-2.16796875
0.00524,-2.16796875
0.005242,-2.1875
0.0052439999999999995,-2.1875
0.005246,-2.2265625
0.005248,-2.2265625
0.0052499999999999995,-2.16796875
0.005252,-2.1875
0.005254,-2.20703125
0.005255999999999999,-2.1875
0.005258,-2.16796875
0.00526,-2.1875
0.005262,-2.20703125
0.005264,-2.16796875
0.005266,-2.1875
0.005268,-2.16796875
0.0052699999999999995,-2.1484375
0.005272,-2.2265625
0.005274,-2.1484375
0.0052759999999999994,-2.1875
0.005278,-2.1875
0.00528,-2.1875
0.005281999999999999,-2.12890625
0.005284,-2.16796875
0.005286,-2.1875
0.005288,-2.20703125
0.0052899999999999996,-2.1875
0.005292,-2.2265625
0.005294,-2.16796875
0.0052959999999999995,-2.20703125
0.005298,-2.20703125
0.0053,-2.1875
0.005301999999999999,-2.16796875
0.005304,-2.2265625
0.005306,-2.16796875
0.005307999999999999,-2.1875
0.00531,-2.1875
0.005312,-2.2265625
0.005314,-2.16796875
0.0053159999999999995,-2.1875
0.005318,-2.20703125
0.00532,-2.16796875
0.0053219999999999995,-2.1875
0.005324,-2.20703125
0.005326,-2.1875
0.005327999999999999,-2.20703125
0.00533,-2.20703125
0.005332,-2.1875
0.005333999999999999,-2.16796875
0.005336,-2.20703125
0.005338,-2.1875
0.00534,-2.16796875
0.0053419999999999995,-2.16796875
0.005344,-2.16796875
0.005346,-2.20703125
0.0053479999999999995,-2.1875
0.00535,-2.1875
0.005352,-2.16796875
0.005353999999999999,-2.20703125
0.005356,-2.1875
0.005358,-2.1484375
0.00536,-2.20703125
0.005362,-2.20703125
0.005364,-2.1484375
0.005366,-2.2265625
0.0053679999999999995,-2.1875
0.00537,-2.16796875
0.005372,-2.1875
0.0053739999999999994,-2.2265625
0.005376,-2.2265625
0.005378,-2.16796875
0.005379999999999999,-2.1875
0.005382,-2.16796875
0.005384,-2.1875
0.005386,-2.2265625
0.0053879999999999996,-2.20703125
0.00539,-2.20703125
0.005392,-2.1875
0.0053939999999999995,-2.20703125
0.005396,-2.16796875
0.005398,-2.2265625
0.005399999999999999,-2.1484375
0.005402,-2.1875
0.005404,-2.16796875
0.005405999999999999,-2.1875
0.005408,-2.2265625
0.00541,-2.16796875
0.005412,-2.16796875
0.0054139999999999995,-2.2265625
0.005416,-2.1484375
0.005418,-2.1875
0.0054199999999999995,-2.1875
0.005422,-2.1875
0.005424,-2.16796875
0.005425999999999999,-2.2265625
0.005428,-2.20703125
0.00543,-2.20703125
0.005431999999999999,-2.1875
0.005434,-2.16796875
0.005436,-2.20703125
0.005438,-2.16796875
0.0054399999999999995,-2.16796875
0.005442,-2.16796875
0.005444,-2.20703125
0.0054459999999999995,-2.1875
0.005448,-2.2265625
0.00545,-2.20703125
0.005451999999999999,-2.1875
0.005454,-2.1875
0.005456,-2.2265625
0.005458,-2.1875
0.00546,-2.20703125
0.005462,-2.20703125
0.005464,-2.20703125
0.0054659999999999995,-2.1875
0.005468,-2.1875
0.00547,-2.16796875
0.0054719999999999994,-2.20703125
0.005474,-2.20703125
0.005476,-2.1875
0.005477999999999999,-2.20703125
0.00548,-2.1875
0.005482,-2.1875
0.005484,-2.1875
0.0054859999999999996,-2.20703125
0.005488,-2.1875
0.00549,-2.1875
0.0054919999999999995,-2.20703125
0.005494,-2.16796875
0.005496,-2.20703125
0.005497999999999999,-2.2265625
0.0055,-2.16796875
0.005502,-2.20703125
0.005503999999999999,-2.1875
0.005506,-2.20703125
0.005508,-2.2265625
0.00551,-2.1875
0.0055119999999999995,-2.1875
0.005514,-2.1875
0.005516,-2.1875
0.0055179999999999995,-2.20703125
0.00552,-2.16796875
0.005522,-2.1875
0.005523999999999999,-2.20703125
0.005526,-2.1875
0.005528,-2.1875
0.005529999999999999,-2.1875
0.005532,-2.1875
0.005534,-2.16796875
0.005536,-2.20703125
0.0055379999999999995,-2.1875
0.00554,-2.1875
0.005542,-2.20703125
0.0055439999999999994,-2.1875
0.005546,-2.2265625
0.005548,-2.1875
0.005549999999999999,-2.16796875
0.005552,-2.16796875
0.005554,-2.1875
0.005556,-2.1875
0.005558,-2.20703125
0.00556,-2.24609375
0.005562,-2.1875
0.0055639999999999995,-2.20703125
0.005566,-2.20703125
0.005568,-2.20703125
0.005569999999999999,-2.20703125
0.005572,-2.1875
0.005574,-2.20703125
0.005575999999999999,-2.1875
0.005578,-2.20703125
0.00558,-2.20703125
0.005582,-2.2265625
0.0055839999999999996,-2.20703125
0.005586,-2.20703125
0.005588,-2.1875
0.0055899999999999995,-2.20703125
0.005592,-2.1875
0.005594,-2.24609375
0.005595999999999999,-2.20703125
0.005598,-2.1875
0.0056,-2.2265625
0.005601999999999999,-2.2265625
0.005604,-2.20703125
0.005606,-2.24609375
0.005608,-2.2265625
0.0056099999999999995,-2.16796875
0.005612,-2.1875
0.005614,-2.2265625
0.0056159999999999995,-2.20703125
0.005618,-2.16796875
0.00562,-2.2265625
0.005621999999999999,-2.20703125
0.005624,-2.20703125
0.005626,-2.1875
0.005627999999999999,-2.1875
0.00563,-2.1875
0.005632,-2.2265625
0.005634,-2.20703125
0.0056359999999999995,-2.20703125
0.005638,-2.20703125
0.00564,-2.1875
0.0056419999999999994,-2.20703125
0.005644,-2.2265625
0.005646,-2.1875
0.005647999999999999,-2.20703125
0.00565,-2.20703125
0.005652,-2.1875
0.005654,-2.1875
0.005656,-2.2265625
0.005658,-2.1875
0.00566,-2.1484375
0.0056619999999999995,-2.1875
0.005664,-2.20703125
0.005666,-2.20703125
0.005667999999999999,-2.1875
0.00567,-2.2265625
0.005672,-2.1875
0.005673999999999999,-2.24609375
0.005676,-2.2265625
0.005678,-2.1875
0.00568,-2.20703125
0.0056819999999999996,-2.1875
0.005684,-2.16796875
0.005686,-2.16796875
0.0056879999999999995,-2.2265625
0.00569,-2.20703125
0.005692,-2.20703125
0.005693999999999999,-2.24609375
0.005696,-2.16796875
0.005698,-2.20703125
0.005699999999999999,-2.20703125
0.005702,-2.1875
0.005704,-2.1875
0.005706,-2.2265625
0.0057079999999999995,-2.2265625
0.00571,-2.1875
0.005712,-2.16796875
0.0057139999999999995,-2.2265625
0.005716,-2.20703125
0.005718,-2.20703125
0.005719999999999999,-2.20703125
0.005722,-2.20703125
0.005724,-2.2265625
0.005725999999999999,-2.1875
0.005728,-2.1484375
0.00573,-2.1875
0.005732,-2.20703125
0.0057339999999999995,-2.2265625
0.005736,-2.1484375
0.005738,-2.16796875
0.0057399999999999994,-2.1875
0.005742,-2.1875
0.005744,-2.2265625
0.005745999999999999,-2.20703125
0.005748,-2.16796875
0.00575,-2.1875
0.005752,-2.1875
0.005754,-2.16796875
0.005756,-2.20703125
0.005758,-2.20703125
0.0057599999999999995,-2.2265625
0.005762,-2.20703125
0.005764,-2.20703125
0.005765999999999999,-2.16796875
0.005768,-2.16796875
0.00577,-2.1875
0.005771999999999999,-2.20703125
0.005774,-2.1875
0.005776,-2.1875
0.005778,-2.20703125
0.0057799999999999995,-2.16796875
0.005782,-2.1875
0.005784,-2.20703125
0.0057859999999999995,-2.16796875
0.005788,-2.20703125
0.00579,-2.16796875
0.005791999999999999,-2.20703125
0.005794,-2.1875
0.005796,-2.16796875
0.005797999999999999,-2.20703125
0.0058,-2.16796875
0.005802,-2.2265625
0.005804,-2.20703125
0.0058059999999999995,-2.20703125
0.005808,-2.20703125
0.00581,-2.265625
0.0058119999999999995,-2.16796875
0.005814,-2.16796875
0.005816,-2.20703125
0.005817999999999999,-2.1875
0.00582,-2.1875
0.005822,-2.1875
0.005823999999999999,-2.1875
0.005826,-2.1875
0.005828,-2.1875
0.00583,-2.2265625
0.0058319999999999995,-2.1875
0.005834,-2.2265625
0.005836,-2.1875
0.0058379999999999994,-2.1875
0.00584,-2.2265625
0.005842,-2.2265625
0.005843999999999999,-2.1875
0.005846,-2.2265625
0.005848,-2.16796875
0.00585,-2.16796875
0.0058519999999999996,-2.1875
0.005854,-2.2265625
0.005856,-2.20703125
0.0058579999999999995,-2.20703125
0.00586,-2.2265625
0.005862,-2.16796875
0.005863999999999999,-2.16796875
0.005866,-2.20703125
0.005868,-2.20703125
0.005869999999999999,-2.20703125
0.005872,-2.1875
0.005874,-2.2265625
0.005876,-2.1875
0.0058779999999999995,-2.2265625
0.00588,-2.20703125
0.005882,-2.20703125
0.0058839999999999995,-2.20703125
0.005886,-2.2265625
0.005888,-2.16796875
0.005889999999999999,-2.20703125
0.005892,-2.16796875
0.005894,-2.16796875
0.005895999999999999,-2.16796875
0.005898,-2.20703125
0.0059,-2.20703125
0.005902,-2.20703125
0.0059039999999999995,-2.2265625
0.005906,-2.20703125
0.005908,-2.20703125
0.0059099999999999995,-2.20703125
0.005912,-2.20703125
0.005914,-2.1875
0.005915999999999999,-2.1875
0.005918,-2.20703125
0.00592,-2.20703125
0.005921999999999999,-2.2265625
0.005924,-2.1875
0.005926,-2.1875
0.005928,-2.24609375
0.0059299999999999995,-2.16796875
0.005932,-2.1875
0.005934,-2.16796875
0.0059359999999999994,-2.2265625
0.005938,-2.20703125
0.00594,-2.1875
0.005941999999999999,-2.20703125
0.005944,-2.1875
0.005946,-2.1875
0.005948,-2.2265625
0.0059499999999999996,-2.20703125
0.005952,-2.1875
0.005954,-2.2265625
0.0059559999999999995,-2.1875
0.005958,-2.2265625
0.00596,-2.16796875
0.005961999999999999,-2.2265625
0.005964,-2.1875
0.005966,-2.20703125
0.005967999999999999,-2.1875
0.00597,-2.265625
0.005972,-2.20703125
0.005974,-2.20703125
0.0059759999999999995,-2.1875
0.005978,-2.16796875
0.00598,-2.1875
0.0059819999999999995,-2.2265625
0.005984,-2.2265625
0.005986,-2.1875
0.005987999999999999,-2.20703125
0.00599,-2.2265625
0.005992,-2.1875
0.005993999999999999,-2.20703125
0.005996,-2.2265625
0.005998,-2.16796875
0.006,-2.2265625
0.0060019999999999995,-2.20703125
0.006004,-2.1875
0.006006,-2.1875
0.0060079999999999995,-2.16796875
0.00601,-2.20703125
0.006012,-2.1875
0.006013999999999999,-2.1875
0.006016,-2.265625
0.006018,-2.2265625
0.006019999999999999,-2.1875
0.006022,-2.20703125
0.006024,-2.1875
0.006026,-2.2265625
0.0060279999999999995,-2.2265625
0.00603,-2.2265625
0.006032,-2.1875
0.006033999999999999,-2.20703125
0.006036,-2.2265625
0.006038,-2.2265625
0.006039999999999999,-2.2265625
0.006042,-2.20703125
0.006044,-2.1875
0.006046,-2.2265625
0.0060479999999999996,-2.20703125
0.00605,-2.1875
0.006052,-2.1875
0.0060539999999999995,-2.2265625
0.006056,-2.16796875
0.006058,-2.1875
0.006059999999999999,-2.2265625
0.006062,-2.20703125
0.006064,-2.2265625
0.006065999999999999,-2.16796875
0.006068,-2.2265625
0.00607,-2.20703125
0.006072,-2.2265625
0.0060739999999999995,-2.20703125
0.006076,-2.20703125
0.006078,-2.2265625
0.0060799999999999995,-2.1875
0.006082,-2.16796875
0.006084,-2.20703125
0.006085999999999999,-2.1875
0.006088,-2.20703125
0.00609,-2.20703125
0.006091999999999999,-2.1875
0.006094,-2.1484375
0.006096,-2.20703125
0.006098,-2.20703125
0.0060999999999999995,-2.16796875
0.006102,-2.1875
0.006104,-2.24609375
0.0061059999999999994,-2.24609375
0.006108,-2.16796875
0.00611,-2.20703125
0.006111999999999999,-2.24609375
0.006114,-2.24609375
0.006116,-2.1875
0.006117999999999999,-2.16796875
0.00612,-2.20703125
0.006122,-2.1875
0.006124,-2.1875
0.0061259999999999995,-2.16796875
0.006128,-2.16796875
0.00613,-2.2265625
0.006131999999999999,-2.20703125
0.006134,-2.20703125
0.006136,-2.1875
0.006137999999999999,-2.20703125
0.00614,-2.16796875
0.006142,-2.20703125
0.006144,-2.20703125
0.0061459999999999996,-2.2265625
0.006148,-2.20703125
0.00615,-2.20703125
0.0061519999999999995,-2.1875
0.006154,-2.20703125
0.006156,-2.1875
0.006157999999999999,-2.2265625
0.00616,-2.2265625
0.006162,-2.1484375
0.006163999999999999,-2.16796875
0.006166,-2.2265625
0.006168,-2.2265625
0.00617,-2.1875
0.0061719999999999995,-2.2265625
0.006174,-2.2265625
0.006176,-2.20703125
0.0061779999999999995,-2.16796875
0.00618,-2.2265625
0.006182,-2.20703125
0.006183999999999999,-2.20703125
0.006186,-2.1875
0.006188,-2.1484375
0.006189999999999999,-2.2265625
0.006192,-2.1875
0.006194,-2.1875
0.006196,-2.1875
0.0061979999999999995,-2.20703125
0.0062,-2.20703125
0.006202,-2.2265625
0.0062039999999999994,-2.1875
0.006206,-2.24609375
0.006208,-2.20703125
0.006209999999999999,-2.2265625
0.006212,-2.20703125
0.006214,-2.20703125
0.006215999999999999,-2.2265625
0.006218,-2.20703125
0.00622,-2.20703125
0.006222,-2.24609375
0.0062239999999999995,-2.20703125
0.006226,-2.16796875
0.006228,-2.20703125
0.006229999999999999,-2.1875
0.006232,-2.1875
0.006234,-2.1875
0.006235999999999999,-2.20703125
0.006238,-2.1875
0.00624,-2.20703125
0.006241999999999999,-2.20703125
0.0062439999999999996,-2.16796875
0.006246,-2.1484375
0.006248,-2.20703125
0.0062499999999999995,-2.2265625
0.006252,-2.20703125
0.006254,-2.1875
0.006255999999999999,-2.1875
0.006258,-2.16796875
0.00626,-2.20703125
0.006261999999999999,-2.1875
0.006264,-2.20703125
0.006266,-2.2265625
0.006268,-2.20703125
0.0062699999999999995,-2.2265625
0.006272,-2.1875
0.006274,-2.2265625
0.0062759999999999995,-2.1875
0.006278,-2.20703125
0.00628,-2.16796875
0.006281999999999999,-2.1875
0.006284,-2.20703125
0.006286,-2.1875
0.006287999999999999,-2.1875
0.00629,-2.20703125
0.006292,-2.1875
0.006294,-2.1875
0.0062959999999999995,-2.1875
0.006298,-2.2265625
0.0063,-2.2265625
0.0063019999999999994,-2.20703125
0.006304,-2.20703125
0.006306,-2.20703125
0.006307999999999999,-2.24609375
0.00631,-2.20703125
0.006312,-2.20703125
0.006313999999999999,-2.1875
0.0063159999999999996,-2.2265625
0.006318,-2.1875
0.00632,-2.2265625
0.0063219999999999995,-2.20703125
0.006324,-2.2265625
0.006326,-2.20703125
0.006327999999999999,-2.2265625
0.00633,-2.16796875
0.006332,-2.20703125
0.006333999999999999,-2.20703125
0.006336,-2.20703125
0.006338,-2.16796875
0.006339999999999999,-2.20703125
0.0063419999999999995,-2.20703125
0.006344,-2.20703125
0.006346,-2.1875
0.0063479999999999995,-2.20703125
0.00635,-2.24609375
0.006352,-2.2265625
0.006353999999999999,-2.20703125
0.006356,-2.1875
0.006358,-2.2265625
0.006359999999999999,-2.16796875
0.006362,-2.1875
0.006364,-2.20703125
0.006366,-2.20703125
0.0063679999999999995,-2.20703125
0.00637,-2.2265625
0.006372,-2.24609375
0.0063739999999999995,-2.20703125
0.006376,-2.1875
0.006378,-2.20703125
0.006379999999999999,-2.20703125
0.006382,-2.20703125
0.006384,-2.1875
0.006385999999999999,-2.20703125
0.006388,-2.24609375
0.00639,-2.20703125
0.006392,-2.1875
0.0063939999999999995,-2.1875
0.006396,-2.20703125
0.006398,-2.2265625
0.0063999999999999994,-2.20703125
0.006402,-2.20703125
0.006404,-2.20703125
0.006405999999999999,-2.2265625
0.006408,-2.20703125
0.00641,-2.20703125
0.006411999999999999,-2.20703125
0.0064139999999999996,-2.24609375
0.006416,-2.2265625
0.006418,-2.2265625
0.0064199999999999995,-2.20703125
0.006422,-2.16796875
0.006424,-2.24609375
0.006425999999999999,-2.16796875
0.006428,-2.24609375
0.00643,-2.16796875
0.006431999999999999,-2.20703125
0.006434,-2.20703125
0.006436,-2.1875
0.006437999999999999,-2.24609375
0.0064399999999999995,-2.20703125
0.006442,-2.20703125
0.006444,-2.20703125
0.0064459999999999995,-2.20703125
0.006448,-2.2265625
0.00645,-2.20703125
0.006451999999999999,-2.1875
0.006454,-2.1875
0.006456,-2.16796875
0.006457999999999999,-2.20703125
0.00646,-2.20703125
0.006462,-2.20703125
0.006464,-2.16796875
0.0064659999999999995,-2.20703125
0.006468,-2.20703125
0.00647,-2.24609375
0.0064719999999999995,-2.20703125
0.006474,-2.2265625
0.006476,-2.2265625
0.006477999999999999,-2.20703125
0.00648,-2.2265625
0.006482,-2.16796875
0.006483999999999999,-2.1875
0.006486,-2.20703125
0.006488,-2.2265625
0.00649,-2.16796875
0.0064919999999999995,-2.20703125
0.006494,-2.20703125
0.006496,-2.16796875
0.0064979999999999994,-2.20703125
0.0065,-2.20703125
0.006502,-2.2265625
0.006503999999999999,-2.20703125
0.006506,-2.20703125
0.006508,-2.2265625
0.006509999999999999,-2.1875
0.0065119999999999996,-2.1875
0.006514,-2.20703125
0.006516,-2.1875
0.0065179999999999995,-2.2265625
0.00652,-2.1875
0.006522,-2.1875
0.006523999999999999,-2.16796875
0.006526,-2.2265625
0.006528,-2.1875
0.006529999999999999,-2.2265625
0.006532,-2.20703125
0.006534,-2.20703125
0.006535999999999999,-2.2265625
0.0065379999999999995,-2.2265625
0.00654,-2.1875
0.006542,-2.20703125
0.0065439999999999995,-2.1875
0.006546,-2.1875
0.006548,-2.1875
0.006549999999999999,-2.20703125
0.006552,-2.20703125
0.006554,-2.24609375
0.006555999999999999,-2.2265625
0.006558,-2.2265625
0.00656,-2.24609375
0.006562,-2.1875
0.0065639999999999995,-2.20703125
0.006566,-2.2265625
0.006568,-2.2265625
0.0065699999999999995,-2.20703125
0.006572,-2.20703125
0.006574,-2.2265625
0.006575999999999999,-2.20703125
0.006578,-2.2265625
0.00658,-2.20703125
0.006581999999999999,-2.20703125
0.006584,-2.20703125
